timestamp,label,tally,curve_state,curve_spread,dollar_state,dollar_last,dollar_avg,vol_state,vix,vix3m,vol_diff,credit_state,hy_spread,hy_avg,rotation_state,def_5d_pct,oth_5d_pct,rotation_diff_pct,breadth_state,rsp_spy,breadth_avg,sentiment_state,fng_score
2026-06-29T21:08:32.153Z,risk-off,4-3,normal,0.28,above 20d avg,101.11,100.25,contango,17.65,19.53,-1.88,above 20-obs avg,2.83,2.73,defensives leading,2.9,0.3,2.6,above 20d avg,0.2875,0.2827,fear,27
2026-06-29T21:08:32.752Z,risk-off,4-3,normal,0.28,above 20d avg,101.11,100.25,contango,17.65,19.53,-1.88,above 20-obs avg,2.83,2.73,defensives leading,2.9,0.3,2.6,above 20d avg,0.2875,0.2827,fear,27
2026-06-30T13:09:39.481Z,risk-off,4-3,normal,0.28,above 20d avg,101.36,100.36,contango,17.6,20.13,-2.53,above 20-obs avg,2.83,2.73,defensives leading,2.9,0.3,2.6,above 20d avg,0.2875,0.2827,fear,27
2026-06-30T15:41:41.036Z,risk-off,4-3,normal,0.28,above 20d avg,101.14,100.35,contango,16.88,19.21,-2.33,above 20-obs avg,2.8,2.73,defensives leading,1.6,-0.1,1.8,above 20d avg,0.2855,0.2832,fear,30
2026-06-30T15:41:41.656Z,risk-off,4-3,normal,0.28,above 20d avg,101.14,100.35,contango,16.88,19.21,-2.33,above 20-obs avg,2.8,2.73,defensives leading,1.6,-0.1,1.8,above 20d avg,0.2855,0.2832,fear,30
2026-06-30T17:30:07.932Z,risk-off,4-3,normal,0.28,above 20d avg,101.21,100.35,contango,16.67,19.1,-2.43,above 20-obs avg,2.8,2.73,defensives leading,1.8,0,1.7,above 20d avg,0.2854,0.2832,fear,30
2026-06-30T17:30:08.677Z,risk-off,4-3,normal,0.28,above 20d avg,101.21,100.35,contango,16.67,19.1,-2.43,above 20-obs avg,2.8,2.73,defensives leading,1.8,0,1.7,above 20d avg,0.2854,0.2832,fear,30
2026-06-30T19:23:00.714Z,risk-off,4-3,normal,0.28,above 20d avg,101.18,100.35,contango,16.5,18.97,-2.47,above 20-obs avg,2.8,2.73,defensives leading,1.3,0,1.2,above 20d avg,0.2852,0.2832,fear,31
2026-06-30T19:23:01.249Z,risk-off,4-3,normal,0.28,above 20d avg,101.17,100.35,contango,16.5,18.97,-2.47,above 20-obs avg,2.8,2.73,defensives leading,1.3,0,1.2,above 20d avg,0.2852,0.2832,fear,31
2026-06-30T21:14:31.697Z,risk-off,4-3,normal,0.3,above 20d avg,101.18,100.35,contango,16.45,19,-2.55,above 20-obs avg,2.8,2.73,defensives leading,0.6,-0.1,0.7,above 20d avg,0.2849,0.2832,fear,31
2026-06-30T21:14:32.130Z,risk-off,4-3,normal,0.3,above 20d avg,101.18,100.35,contango,16.45,19,-2.55,above 20-obs avg,2.8,2.73,defensives leading,0.6,-0.1,0.7,above 20d avg,0.2849,0.2832,fear,31
2026-07-01T13:34:05.171Z,risk-on,4-3,normal,0.3,above 20d avg,101.47,100.46,contango,16.76,20.13,-3.37,above 20-obs avg,2.8,2.73,cyclicals leading,-0.7,0.9,-1.6,above 20d avg,0.2865,0.2837,fear,31
2026-07-01T16:10:45.068Z,risk-on,4-3,normal,0.3,above 20d avg,101.33,100.45,contango,16.11,18.87,-2.76,above 20-obs avg,2.75,2.73,cyclicals leading,-1.5,2.2,-3.7,above 20d avg,0.2868,0.2837,fear,34
2026-07-01T16:10:45.858Z,risk-on,4-3,normal,0.3,above 20d avg,101.33,100.45,contango,16.11,18.87,-2.76,above 20-obs avg,2.75,2.73,cyclicals leading,-1.5,2.2,-3.7,above 20d avg,0.2868,0.2837,fear,34
2026-07-01T18:16:45.688Z,risk-on,4-3,normal,0.3,above 20d avg,101.39,100.46,contango,16.34,19.06,-2.72,above 20-obs avg,2.75,2.73,cyclicals leading,-1.6,1.8,-3.4,above 20d avg,0.2863,0.2837,fear,33
2026-07-01T18:16:46.131Z,risk-on,4-3,normal,0.3,above 20d avg,101.39,100.46,contango,16.34,19.06,-2.72,above 20-obs avg,2.75,2.73,cyclicals leading,-1.6,1.8,-3.4,above 20d avg,0.2863,0.2837,fear,33
2026-07-01T20:27:53.917Z,risk-on,4-3,normal,0.31,above 20d avg,101.41,100.46,contango,16.59,19.17,-2.58,above 20-obs avg,2.75,2.73,cyclicals leading,-1.4,1.6,-2.9,above 20d avg,0.2862,0.2837,fear,32
2026-07-01T20:27:54.282Z,risk-on,4-3,normal,0.31,above 20d avg,101.41,100.46,contango,16.59,19.17,-2.58,above 20-obs avg,2.75,2.73,cyclicals leading,-1.4,1.6,-2.9,above 20d avg,0.2862,0.2837,fear,32
2026-07-02T12:57:41.428Z,risk-on,4-3,normal,0.31,above 20d avg,100.66,100.51,contango,16.04,20.13,-4.09,above 20-obs avg,2.75,2.73,cyclicals leading,-1.4,1.6,-2.9,above 20d avg,0.2862,0.2837,fear,30
2026-07-02T15:21:08.483Z,risk-off,4-3,normal,0.31,above 20d avg,100.75,100.52,contango,16.45,19.09,-2.64,above 20-obs avg,2.74,2.73,defensives leading,1.1,-0.2,1.3,above 20d avg,0.2875,0.2842,fear,32
2026-07-02T15:21:09.133Z,risk-off,4-3,normal,0.31,above 20d avg,100.75,100.52,contango,16.45,19.09,-2.64,above 20-obs avg,2.74,2.73,defensives leading,1.1,-0.2,1.3,above 20d avg,0.2875,0.2842,fear,32
2026-07-02T17:11:09.914Z,risk-off,4-3,normal,0.31,above 20d avg,100.83,100.52,contango,16.73,19.29,-2.56,above 20-obs avg,2.74,2.73,defensives leading,1,-0.5,1.5,above 20d avg,0.2881,0.2842,fear,31
2026-07-02T17:11:10.444Z,risk-off,4-3,normal,0.31,above 20d avg,100.83,100.52,contango,16.73,19.29,-2.56,above 20-obs avg,2.74,2.73,defensives leading,1,-0.5,1.5,above 20d avg,0.2881,0.2842,fear,31
2026-07-02T18:48:44.481Z,risk-off,4-3,normal,0.35,above 20d avg,100.83,100.52,contango,16.6,19.22,-2.62,above 20-obs avg,2.74,2.73,defensives leading,1.1,-0.2,1.3,above 20d avg,0.2883,0.2842,fear,31
2026-07-02T18:48:45.187Z,risk-off,4-3,normal,0.35,above 20d avg,100.83,100.52,contango,16.6,19.22,-2.62,above 20-obs avg,2.74,2.73,defensives leading,1.1,-0.2,1.3,above 20d avg,0.2883,0.2842,fear,31
2026-07-02T20:17:48.136Z,risk-off,4-3,normal,0.35,above 20d avg,100.87,100.52,contango,16.2,19.02,-2.82,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2885,0.2842,fear,31
2026-07-02T20:17:48.533Z,risk-off,4-3,normal,0.35,above 20d avg,100.87,100.52,contango,16.19,19.02,-2.83,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2885,0.2842,fear,31
2026-07-02T21:44:41.235Z,risk-off,4-3,normal,0.35,above 20d avg,100.87,100.53,contango,16.15,19.04,-2.89,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,31
2026-07-02T21:44:41.619Z,risk-off,4-3,normal,0.35,above 20d avg,100.87,100.53,contango,16.15,19.04,-2.89,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,31
2026-07-03T12:55:59.199Z,risk-off,4-3,normal,0.35,above 20d avg,100.78,100.59,contango,15.93,20.13,-4.2,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T15:12:23.531Z,risk-off,4-3,normal,0.35,above 20d avg,100.82,100.59,contango,15.8,20.13,-4.33,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T15:12:24.035Z,risk-off,4-3,normal,0.35,above 20d avg,100.82,100.59,contango,15.8,20.13,-4.33,above 20-obs avg,2.74,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T16:46:01.076Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T16:46:01.605Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T18:12:57.539Z,risk-off,4-3,normal,0.35,above 20d avg,100.83,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T18:12:57.933Z,risk-off,4-3,normal,0.35,above 20d avg,100.83,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T19:51:03.770Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T19:51:04.245Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T21:05:24.893Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-03T21:05:25.333Z,risk-off,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.81,20.13,-4.32,above 20-obs avg,2.75,2.73,defensives leading,1.3,0.3,1,above 20d avg,0.2886,0.2842,fear,32
2026-07-06T14:24:39.338Z,risk-on,4-3,normal,0.35,above 20d avg,101.06,100.61,contango,16.17,19.01,-2.84,above 20-obs avg,2.75,2.73,cyclicals leading,-1.3,2.1,-3.3,above 20d avg,0.2859,0.2846,fear,44
2026-07-06T17:20:48.209Z,risk-on,4-3,normal,0.35,above 20d avg,100.95,100.6,contango,15.86,18.86,-3,above 20-obs avg,2.75,2.73,cyclicals leading,-1.1,2,-3.1,above 20d avg,0.2863,0.2846,fear,45
2026-07-06T17:20:48.688Z,risk-on,4-3,normal,0.35,above 20d avg,100.95,100.6,contango,15.83,18.86,-3.03,above 20-obs avg,2.75,2.73,cyclicals leading,-1.1,2,-3.1,above 20d avg,0.2863,0.2846,fear,45
2026-07-06T19:16:02.785Z,risk-on,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.64,18.74,-3.1,above 20-obs avg,2.74,2.73,cyclicals leading,-0.8,1.9,-2.7,above 20d avg,0.286,0.2846,fear,45
2026-07-06T19:16:03.427Z,risk-on,4-3,normal,0.35,above 20d avg,100.86,100.6,contango,15.64,18.75,-3.11,above 20-obs avg,2.74,2.73,cyclicals leading,-0.8,2,-2.7,above 20d avg,0.286,0.2846,fear,45
2026-07-06T21:10:35.215Z,risk-on,4-3,normal,0.35,above 20d avg,100.87,100.6,contango,15.57,18.78,-3.21,above 20-obs avg,2.74,2.73,cyclicals leading,-0.7,1.9,-2.6,above 20d avg,0.2862,0.2846,fear,44
2026-07-06T21:10:35.701Z,risk-on,4-3,normal,0.35,above 20d avg,100.87,100.6,contango,15.57,18.78,-3.21,above 20-obs avg,2.74,2.73,cyclicals leading,-0.7,1.9,-2.6,above 20d avg,0.2862,0.2846,fear,44
2026-07-07T13:20:47.991Z,risk-on,4-3,normal,0.35,above 20d avg,100.94,100.64,contango,15.94,19.04,-3.1,above 20-obs avg,2.74,2.73,cyclicals leading,-0.7,1.9,-2.6,above 20d avg,0.2862,0.2846,fear,45
2026-07-07T16:01:48.559Z,risk-on,4-3,normal,0.35,above 20d avg,100.97,100.64,contango,16.23,19.14,-2.91,below 20-obs avg,2.72,2.73,defensives leading,0.7,0.5,0.1,above 20d avg,0.2878,0.2849,fear,41
2026-07-07T16:01:49.019Z,risk-on,4-3,normal,0.35,above 20d avg,100.97,100.64,contango,16.23,19.14,-2.91,below 20-obs avg,2.72,2.73,defensives leading,0.7,0.5,0.1,above 20d avg,0.2878,0.2849,fear,41
2026-07-07T18:20:26.802Z,risk-on,5-2,normal,0.35,above 20d avg,100.95,100.64,contango,15.59,18.71,-3.12,below 20-obs avg,2.72,2.73,cyclicals leading,0.1,0.6,-0.5,above 20d avg,0.2869,0.2849,fear,44
2026-07-07T18:20:27.358Z,risk-on,5-2,normal,0.35,above 20d avg,100.95,100.64,contango,15.59,18.71,-3.12,below 20-obs avg,2.72,2.73,cyclicals leading,0.1,0.6,-0.5,above 20d avg,0.2869,0.2849,fear,44
2026-07-07T20:25:21.329Z,risk-on,5-2,normal,0.35,above 20d avg,101.08,100.65,contango,16.11,18.99,-2.88,below 20-obs avg,2.72,2.73,cyclicals leading,0.6,1,-0.4,above 20d avg,0.2872,0.2849,fear,43
2026-07-07T20:25:33.630Z,risk-on,5-2,normal,0.35,above 20d avg,101.08,100.65,contango,16.11,18.99,-2.88,below 20-obs avg,2.72,2.73,cyclicals leading,0.6,1,-0.4,above 20d avg,0.2872,0.2849,fear,43
2026-07-07T21:53:15.861Z,risk-on,5-2,normal,0.35,above 20d avg,101.12,100.65,contango,16.13,19.01,-2.88,below 20-obs avg,2.72,2.73,cyclicals leading,0.6,1,-0.4,above 20d avg,0.2872,0.2849,fear,43
2026-07-07T21:53:16.516Z,risk-on,5-2,normal,0.35,above 20d avg,101.12,100.65,contango,16.13,19.01,-2.88,below 20-obs avg,2.72,2.73,cyclicals leading,0.6,1,-0.4,above 20d avg,0.2872,0.2849,fear,43
2026-07-08T12:21:19.048Z,risk-on,5-2,normal,0.36,above 20d avg,101.17,100.71,contango,17.6,19.04,-1.44,below 20-obs avg,2.72,2.73,cyclicals leading,0.6,1,-0.4,above 20d avg,0.2872,0.2849,fear,43
2026-07-08T14:56:10.506Z,risk-on,4-3,normal,0.36,above 20d avg,101.14,100.7,contango,17.87,19.87,-2,below 20-obs avg,2.67,2.73,defensives leading,2.4,-0.3,2.7,above 20d avg,0.2854,0.2851,fear,41
2026-07-08T14:56:10.897Z,risk-on,4-3,normal,0.36,above 20d avg,101.14,100.7,contango,17.87,19.87,-2,below 20-obs avg,2.67,2.73,defensives leading,2.4,-0.3,2.7,above 20d avg,0.2854,0.2851,fear,41
2026-07-08T16:39:57.513Z,risk-on,4-3,normal,0.36,above 20d avg,101.19,100.71,contango,17.57,19.81,-2.24,below 20-obs avg,2.67,2.73,defensives leading,2.1,-0.4,2.6,above 20d avg,0.2852,0.2851,fear,41
2026-07-08T16:39:58.170Z,risk-on,4-3,normal,0.36,above 20d avg,101.19,100.71,contango,17.57,19.81,-2.24,below 20-obs avg,2.67,2.73,defensives leading,2.1,-0.4,2.6,above 20d avg,0.2852,0.2851,fear,41
2026-07-08T18:06:46.780Z,risk-on,4-3,normal,0.36,above 20d avg,101.04,100.7,contango,16.87,19.37,-2.5,below 20-obs avg,2.67,2.73,defensives leading,2,-0.2,2.3,above 20d avg,0.2851,0.2851,fear,42
2026-07-08T18:06:47.214Z,risk-on,4-3,normal,0.36,above 20d avg,101.04,100.7,contango,16.88,19.37,-2.49,below 20-obs avg,2.67,2.73,defensives leading,2,-0.2,2.3,above 20d avg,0.2852,0.2851,fear,42
2026-07-08T19:55:32.609Z,risk-off,4-3,normal,0.35,above 20d avg,100.98,100.7,contango,16.83,19.33,-2.5,below 20-obs avg,2.67,2.73,defensives leading,1.7,-0.5,2.2,below 20d avg,0.2846,0.2851,fear,42
2026-07-08T19:55:33.084Z,risk-off,4-3,normal,0.35,above 20d avg,100.98,100.7,contango,16.83,19.33,-2.5,below 20-obs avg,2.67,2.73,defensives leading,1.7,-0.5,2.2,below 20d avg,0.2846,0.2851,fear,42
2026-07-08T21:07:13.541Z,risk-off,4-3,normal,0.35,above 20d avg,101.07,100.7,contango,16.9,19.46,-2.56,below 20-obs avg,2.67,2.73,defensives leading,1.6,-0.5,2.1,below 20d avg,0.2847,0.2851,fear,42
2026-07-08T21:07:13.968Z,risk-off,4-3,normal,0.35,above 20d avg,101.07,100.7,contango,16.9,19.46,-2.56,below 20-obs avg,2.67,2.73,defensives leading,1.6,-0.5,2.1,below 20d avg,0.2847,0.2851,fear,42
2026-07-09T13:50:08.030Z,Mixed,3-3,normal,0.35,above 20d avg,100.95,100.75,contango,16.77,19.31,-2.54,below 20-obs avg,2.67,2.73,defensives leading,1.2,-0.6,1.8,below 20d avg,0.2848,0.2851,neutral,46
2026-07-09T16:27:38.985Z,risk-on,4-2,normal,0.35,above 20d avg,100.86,100.75,contango,16.06,19.02,-2.96,below 20-obs avg,2.67,2.73,defensives leading,1.2,0,1.2,above 20d avg,0.2851,0.2851,neutral,48
2026-07-09T16:27:39.462Z,risk-on,4-2,normal,0.35,above 20d avg,100.86,100.75,contango,16.06,19.02,-2.96,below 20-obs avg,2.67,2.73,defensives leading,1.2,0,1.2,above 20d avg,0.2851,0.2851,neutral,48
2026-07-09T18:18:21.258Z,Mixed,3-3,normal,0.35,above 20d avg,100.88,100.75,contango,16.01,19.03,-3.02,below 20-obs avg,2.67,2.73,defensives leading,1,0.1,0.9,below 20d avg,0.2847,0.2851,neutral,48
2026-07-09T18:18:21.677Z,Mixed,3-3,normal,0.35,above 20d avg,100.88,100.75,contango,16.01,19.03,-3.02,below 20-obs avg,2.67,2.73,defensives leading,1,0.1,0.9,below 20d avg,0.2847,0.2851,neutral,48
2026-07-09T20:18:45.860Z,Mixed,3-3,normal,0.35,above 20d avg,100.94,100.75,contango,15.85,19,-3.15,below 20-obs avg,2.7,2.72,defensives leading,0.8,0,0.8,below 20d avg,0.284,0.2851,neutral,47
2026-07-09T20:18:46.300Z,Mixed,3-3,normal,0.35,above 20d avg,100.94,100.75,contango,15.85,19,-3.15,below 20-obs avg,2.7,2.72,defensives leading,0.8,0,0.8,below 20d avg,0.284,0.2851,neutral,47
2026-07-09T21:57:01.167Z,Mixed,3-3,normal,0.35,above 20d avg,100.93,100.75,contango,15.84,18.99,-3.15,below 20-obs avg,2.7,2.72,defensives leading,0.8,0,0.8,below 20d avg,0.284,0.2851,neutral,47
2026-07-09T21:57:01.579Z,Mixed,3-3,normal,0.35,above 20d avg,100.93,100.75,contango,15.84,18.99,-3.15,below 20-obs avg,2.7,2.72,defensives leading,0.8,0,0.8,below 20d avg,0.284,0.2851,neutral,47
2026-07-10T13:11:16.960Z,Mixed,3-3,normal,0.38,above 20d avg,100.86,100.8,contango,15.79,19.04,-3.25,below 20-obs avg,2.7,2.72,defensives leading,0.8,0,0.8,below 20d avg,0.284,0.2851,neutral,47
2026-07-10T15:40:32.588Z,risk-on,4-2,normal,0.38,above 20d avg,100.81,100.79,contango,15.41,18.83,-3.42,below 20-obs avg,2.7,2.72,cyclicals leading,-1.2,0.1,-1.3,below 20d avg,0.2845,0.2851,neutral,47
2026-07-10T15:40:33.083Z,risk-on,4-2,normal,0.38,above 20d avg,100.81,100.79,contango,15.41,18.83,-3.42,below 20-obs avg,2.7,2.72,cyclicals leading,-1.2,0.1,-1.3,below 20d avg,0.2845,0.2851,neutral,47
2026-07-10T17:27:29.229Z,risk-on,4-2,normal,0.38,above 20d avg,100.85,100.8,contango,15.33,18.75,-3.42,below 20-obs avg,2.7,2.72,cyclicals leading,-1.2,0.1,-1.3,below 20d avg,0.2841,0.2851,neutral,48
2026-07-10T17:27:29.666Z,risk-on,4-2,normal,0.38,above 20d avg,100.85,100.8,contango,15.33,18.75,-3.42,below 20-obs avg,2.7,2.72,cyclicals leading,-1.2,0.1,-1.3,below 20d avg,0.2841,0.2851,neutral,48
2026-07-10T19:04:23.125Z,risk-on,4-2,normal,0.38,above 20d avg,100.96,100.8,contango,15.28,18.69,-3.41,below 20-obs avg,2.7,2.72,cyclicals leading,-1.1,0.2,-1.2,below 20d avg,0.284,0.285,neutral,49
2026-07-10T19:04:23.611Z,risk-on,4-2,normal,0.38,above 20d avg,100.96,100.8,contango,15.28,18.69,-3.41,below 20-obs avg,2.7,2.72,cyclicals leading,-1.1,0.2,-1.2,below 20d avg,0.284,0.285,neutral,49
2026-07-10T20:42:55.281Z,risk-on,4-2,normal,0.35,above 20d avg,100.98,100.8,contango,15.03,18.57,-3.54,below 20-obs avg,2.7,2.72,cyclicals leading,-1,0.1,-1.2,below 20d avg,0.2839,0.285,neutral,49
2026-07-10T20:42:55.699Z,risk-on,4-2,normal,0.35,above 20d avg,100.98,100.8,contango,15.03,18.57,-3.54,below 20-obs avg,2.7,2.72,cyclicals leading,-1,0.1,-1.2,below 20d avg,0.2839,0.285,neutral,49
2026-07-10T21:43:17.016Z,risk-on,4-2,normal,0.35,above 20d avg,100.96,100.8,contango,15.03,18.57,-3.54,below 20-obs avg,2.7,2.72,cyclicals leading,-1,0.1,-1.2,below 20d avg,0.2839,0.285,neutral,49
2026-07-10T21:43:17.438Z,risk-on,4-2,normal,0.35,above 20d avg,100.96,100.8,contango,15.03,18.57,-3.54,below 20-obs avg,2.7,2.72,cyclicals leading,-1,0.1,-1.2,below 20d avg,0.2839,0.285,neutral,49
2026-07-13T13:22:49.675Z,risk-on,4-2,normal,0.35,above 20d avg,100.93,100.86,contango,16.35,18.57,-2.22,below 20-obs avg,2.7,2.72,cyclicals leading,-1,0.1,-1.2,below 20d avg,0.2839,0.285,neutral,49
2026-07-13T16:03:57.150Z,risk-on,4-3,normal,0.35,above 20d avg,101.14,100.87,contango,16.24,19.24,-3,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.5,1.2,above 20d avg,0.2857,0.2851,fear,45
2026-07-13T16:03:57.523Z,risk-on,4-3,normal,0.35,above 20d avg,101.14,100.87,contango,16.24,19.24,-3,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.5,1.2,above 20d avg,0.2857,0.2851,fear,45
2026-07-13T18:06:35.586Z,risk-on,4-3,normal,0.35,above 20d avg,101.25,100.87,contango,16.79,19.46,-2.67,below 20-obs avg,2.69,2.72,defensives leading,0.7,-0.7,1.3,above 20d avg,0.2858,0.2851,fear,44
2026-07-13T18:06:35.963Z,risk-on,4-3,normal,0.35,above 20d avg,101.25,100.87,contango,16.79,19.46,-2.67,below 20-obs avg,2.69,2.72,defensives leading,0.7,-0.7,1.3,above 20d avg,0.2858,0.2851,fear,44
2026-07-13T19:48:52.009Z,risk-on,4-3,normal,0.35,above 20d avg,101.29,100.87,contango,17.34,19.76,-2.42,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.8,1.3,above 20d avg,0.2857,0.2851,fear,43
2026-07-13T19:48:52.439Z,risk-on,4-3,normal,0.35,above 20d avg,101.29,100.87,contango,17.34,19.76,-2.42,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.8,1.3,above 20d avg,0.2857,0.2851,fear,43
2026-07-13T20:56:30.344Z,risk-on,4-3,normal,0.36,above 20d avg,101.31,100.88,contango,17.16,19.64,-2.48,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.7,1.3,above 20d avg,0.286,0.2851,fear,44
2026-07-13T20:56:31.057Z,risk-on,4-3,normal,0.36,above 20d avg,101.31,100.88,contango,17.16,19.64,-2.48,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.7,1.3,above 20d avg,0.286,0.2851,fear,44
2026-07-13T21:58:15.349Z,risk-on,4-3,normal,0.36,above 20d avg,101.27,100.87,contango,17.16,19.64,-2.48,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.7,1.3,above 20d avg,0.286,0.2851,fear,44
2026-07-13T21:58:15.954Z,risk-on,4-3,normal,0.36,above 20d avg,101.28,100.87,contango,17.16,19.64,-2.48,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.7,1.3,above 20d avg,0.286,0.2851,fear,44
2026-07-14T12:11:22.275Z,risk-on,4-3,normal,0.36,above 20d avg,101.05,100.94,contango,17.33,18.57,-1.24,below 20-obs avg,2.69,2.72,defensives leading,0.6,-0.7,1.3,above 20d avg,0.286,0.2851,fear,44
2026-07-14T14:14:14.357Z,risk-on,5-2,normal,0.36,below 20d avg,100.66,100.92,contango,16.4,19.28,-2.88,below 20-obs avg,2.69,2.72,cyclicals leading,-0.8,-0.2,-0.5,below 20d avg,0.2851,0.2851,fear,44
2026-07-14T14:14:14.964Z,risk-on,5-2,normal,0.36,below 20d avg,100.66,100.92,contango,16.4,19.28,-2.88,below 20-obs avg,2.69,2.72,cyclicals leading,-0.8,-0.2,-0.5,below 20d avg,0.2851,0.2851,fear,44
2026-07-14T15:49:21.182Z,risk-on,5-2,normal,0.36,below 20d avg,100.79,100.93,contango,16.34,19.29,-2.95,below 20-obs avg,2.69,2.72,cyclicals leading,-1.3,-0.2,-1.1,below 20d avg,0.2841,0.2851,fear,44
2026-07-14T15:49:21.805Z,risk-on,5-2,normal,0.36,below 20d avg,100.79,100.93,contango,16.34,19.29,-2.95,below 20-obs avg,2.69,2.72,cyclicals leading,-1.3,-0.2,-1.1,below 20d avg,0.2841,0.2851,fear,44
2026-07-14T17:13:52.871Z,risk-on,5-2,normal,0.36,below 20d avg,100.85,100.93,contango,16.48,19.3,-2.82,below 20-obs avg,2.69,2.72,cyclicals leading,-1.4,-0.3,-1.1,below 20d avg,0.2839,0.2851,fear,43
2026-07-14T17:13:53.593Z,risk-on,5-2,normal,0.36,below 20d avg,100.85,100.93,contango,16.48,19.3,-2.82,below 20-obs avg,2.69,2.72,cyclicals leading,-1.4,-0.3,-1.1,below 20d avg,0.2839,0.2851,fear,43
2026-07-14T18:18:10.425Z,risk-on,5-2,normal,0.36,below 20d avg,100.92,100.93,contango,16.44,19.27,-2.83,below 20-obs avg,2.69,2.72,cyclicals leading,-1.5,-0.4,-1.1,below 20d avg,0.2837,0.285,fear,44
2026-07-14T18:18:11.085Z,risk-on,5-2,normal,0.36,below 20d avg,100.92,100.93,contango,16.44,19.27,-2.83,below 20-obs avg,2.69,2.72,cyclicals leading,-1.5,-0.4,-1.1,below 20d avg,0.2837,0.285,fear,44
2026-07-14T19:51:27.767Z,risk-on,5-2,normal,0.4,below 20d avg,100.92,100.93,contango,16.47,19.26,-2.79,below 20-obs avg,2.69,2.72,cyclicals leading,-1.6,-0.2,-1.4,below 20d avg,0.2837,0.285,fear,43
2026-07-14T19:51:28.559Z,risk-on,5-2,normal,0.4,below 20d avg,100.92,100.93,contango,16.47,19.26,-2.79,below 20-obs avg,2.69,2.72,cyclicals leading,-1.6,-0.2,-1.4,below 20d avg,0.2837,0.285,fear,43
2026-07-14T20:59:44.732Z,risk-on,4-3,normal,0.4,above 20d avg,100.93,100.93,contango,16.5,19.3,-2.8,below 20-obs avg,2.69,2.72,cyclicals leading,-1.7,-0.3,-1.4,below 20d avg,0.2839,0.2851,fear,43
2026-07-14T20:59:45.722Z,risk-on,4-3,normal,0.4,above 20d avg,100.93,100.93,contango,16.5,19.3,-2.8,below 20-obs avg,2.69,2.72,cyclicals leading,-1.7,-0.3,-1.4,below 20d avg,0.2839,0.2851,fear,43
2026-07-15T12:14:26.305Z,risk-on,4-3,normal,0.4,above 20d avg,100.99,100.94,contango,16.31,18.57,-2.26,below 20-obs avg,2.69,2.72,defensives leading,0.6,-1.1,1.7,above 20d avg,0.286,0.2851,fear,44
2026-07-15T14:14:01.504Z,risk-on,4-2,normal,0.4,below 20d avg,100.8,100.93,contango,16.05,19.13,-3.08,above 20-obs avg,2.72,2.72,cyclicals leading,-1.6,1,-2.6,below 20d avg,0.2831,0.285,neutral,48
